,Address,Bedrooms & Bathrooms,Date & Time Stamp,Latitude,Listing Title,Longitude,Map Accuracy,Price,Title Header,URL
443,14030 Chestnut Dr,2BR / 2Ba,2017-10-15T16:05:56-0500,44.851699,"Underground parking, Washer and Dryer in unit, Master Suite",-93.454601,5,$1467,/ 2br - 1136ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/underground-parking-washer/6347462517.html
444,N/A,1BR / 1Ba,2017-11-13T13:55:47-0600,44.978264,Our most popular floor plan on the top level!,-93.259972,15,$1635,/ 1br - 750ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/our-most-popular-floor-plan/6385528022.html
445,", ,  55405",1BR / 1Ba,2017-10-31T11:47:06-0500,44.970200,STADIUM VIEWS IN THIS DOWNTOWN CORNER 1BR! ON PROMOTION!,-93.304700,5,$1820,/ 1br - 705ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/stadium-views-in-this/6368317109.html
446,101 South 5th St at Marquette Ave,0BR / 1Ba,2017-11-12T21:59:54-0600,44.975968,Boutique Alcove Apartment| Skyway Connected | Avail 11/20,-93.272445,10,$1355,/ 591ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/boutique-alcove-apartment/6384693156.html
447,115 N 2nd St,1BR / 1Ba,2017-11-13T13:39:56-0600,44.983886,Gorgeous North Loop Apartment @ Velo Apartments,-93.269267,10,$1925,/ 1br - 845ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/gorgeous-north-loop-apartment/6385501676.html
448,5523 Washburn ave S,1BR / 1Ba,2017-10-28T11:31:43-0500,44.903019,Large One Bedroom in South Minnepaolis for 2/1/2018,-93.317533,10,$1025,/ 1br - 800ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/large-one-bedroom-in-south/6364502932.html
449,350 Shelard Parkway,2BR / 1.5Ba,2017-11-09T17:30:13-0600,44.955000,350 Shelard Parkway Large 2 Bedroom Available 12/08/2017,-93.382900,22,$1300,/ 2br - 1259ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/350-shelard-parkway-large-2/6380669841.html
450,3900 Minnehaha Ave,2BR / 1Ba,2017-11-09T17:35:35-0600,44.932345,3900 Minnehaha Ave Large Two Bedroom Available 01/01/2017,-93.222607,10,$1100,/ 2br - 800ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/3900-minnehaha-ave-large-two/6380675936.html
451,35W,1BR / 1Ba,2017-11-13T13:50:32-0600,44.947387,"CONDO S.Mpls,35W & Lake St.htdGarage,laundry,balcony,Patio on roof...",-93.279800,5,$1000,/ 1br - 760ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/condo-smpls35w-lake/6385519245.html
452,N/A,1BR / 1.5Ba,2017-11-02T11:45:46-0500,44.986221,Bright one plus townhome,-93.272561,0,$2000,/ 1br - 1120ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/bright-one-plus-townhome/6370848835.html
453,N/A,1BR / 1Ba,2017-11-13T13:49:01-0600,44.848663,"1 Bedroom overlooking courtyard, ring in the new year with a new home!",-93.244777,7,$980,/ 1br - 755ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/1-bedroom-overlooking/6385516723.html
454,N/A,1BR / 1Ba,2017-10-27T12:39:20-0500,44.983500,Unique loft like 1 bedroom with 2 walk in closets! Concrete ceilings.,-93.268300,0,$1605,/ 1br - 860ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/unique-loft-like-1-bedroom/6363281272.html
455,N/A,2BR / 1Ba,2017-11-09T08:00:33-0600,44.946364,Heart of Uptown 2BR -flex move-in Nov 15-Dec. 31--Holmes + 31st,-93.299224,7,$1375,/ 2br - 1064ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/heart-of-uptown-2br-flex-move/6379847489.html
456,13905 Chestnut DriveÂ ,2BR / 2Ba,2017-11-07T12:54:26-0600,44.851485,"Dishwasher, Professional On-Site Management, Wood-Finish Flooring",-93.450565,5,$1310,/ 2br - 979ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/dishwasher-professional-on/6377591085.html
457,6426 City West Parkway ,1BR / 1Ba,2017-10-31T10:33:05-0500,44.887549,MOVE IN NOW RECEIVE 1/2 OFF DECEMBER'S RENT!!,-93.417691,15,$1340,/ 1br - 744ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/move-in-now-receive-1-2-off/6368200887.html
458,2904 Lyndale Ave S,2BR / 2Ba,2017-11-13T13:45:45-0600,44.949941,What are you waiting for! Call LIME today to see this AMAZING 2br!,-93.288086,10,$2195,/ 2br - 1181ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/what-are-you-waiting-for-call/6385511389.html
459,101 South 5th St at Marquette Ave,0BR / 1Ba,2017-11-13T13:45:41-0600,44.978233,Urban Alcove Apt| 11th Floor | $500 Off First Months Rent |Avail 12/20,-93.269257,10,$1385,/ 578ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/urban-alcove-apt-11th-floor/6385511266.html
460,1042 Deer Ridge Ct NW,4BR / 3.5Ba,2017-11-10T18:59:29-0600,44.483283,Beautiful amenities in this 4 bd 3.5 ba Lonsdale home,-93.445089,10,$2350,/ 4br - 3700ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/beautiful-amenities-in-this-4/6382128880.html
461,N/A,2BR / 3Ba,2017-10-26T13:12:53-0500,44.983500,Penthouse in Warehouse District 2 BR 3 BA,-93.268300,0,$4995,/ 2br - 2685ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/penthouse-in-warehouse/6361982606.html
462,N/A,2BR / 2Ba,2017-11-09T12:50:06-0600,44.974200,TWO BEDROOM LOFT ONE BLOCK FROM US BANK STADIUM,-93.258500,22,$2500,/ 2br - ,https://minneapolis.craigslist.org/hnp/apa/d/two-bedroom-loft-one-block/6380277461.html
463,N/A,2BR / 1Ba,2017-11-09T12:31:25-0600,44.974200,TWO BEDROOM LOFT ONE BLOCK FROM US BANK STADIUM,-93.258500,22,$1750,/ 2br - ,https://minneapolis.craigslist.org/hnp/apa/d/two-bedroom-loft-one-block/6380247254.html
464,6455 Zane AvenueÂ ,2BR / 1Ba,2017-11-13T13:43:27-0600,45.072191,"2 Bed 1 Bath - Cable Ready, On-Site Maintenance",-93.355346,5,$1060,/ 2br - 905ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/2-bed-1-bath-cable-ready-on/6385507463.html
465,N/A,1BR / 1Ba,2017-11-13T13:43:16-0600,44.914000,"#1 Best Kept Secret in St. Paul, Woodstone Apts! - Available JANUARY",-93.172700,0,$1075,/ 1br - 746ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/1-best-kept-secret-in-st-paul/6385507174.html
466,N/A,4BR / 2.5Ba,2017-11-13T13:43:16-0600,45.124300,IDEAL 4 BED / 2.5 BATH HOME MAPLE GROVE!,-93.499600,22,$2595,/ 4br - 3120ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/ideal-4-bed-25-bath-home/6385507175.html
467,1104 13th Ave SE,7BR / 2Ba,2017-11-13T13:42:06-0600,44.990966,Nice 6-7 Bed 2 Bath 2 Kitchen House- Avail. Sept. 2018-2019!!!,-93.233314,10,$3180,/ 7br - ,https://minneapolis.craigslist.org/hnp/apa/d/nice-6-7-bed-2-bath-2-kitchen/6385505229.html
468,401 8th Ave NE,2BR / 1Ba,2017-11-07T16:08:30-0600,45.488003,"Linen Closets, Close to Shopping, Call for a showing today",-93.258281,5,$1170,/ 2br - 850ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/linen-closets-close-to/6377886510.html
469,315 7th Ave. N.,1BR / 1Ba,2017-11-10T16:17:51-0600,44.986490,"Pet-friendly, brand new convertible apartment in North Loop.",-93.277962,5,$1495,/ 1br - 523ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/pet-friendly-brand-new/6381938516.html
470,101 South 5th St at Marquette Ave,0BR / 1Ba,2017-11-13T13:40:23-0600,44.978233,Urban Alcove Apartment| Available 12/7|Downtown Living|Close to Shops,-93.269257,10,$1450,/ 603ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/urban-alcove-apartment/6385502383.html
471,N/A,3BR / 2Ba,2017-10-21T19:05:03-0500,N/A,"Excellent housing in Edina, 2700sqft, 3bed, 2ba,Edina schools",N/A,N/A,$2200,/ 3br - 2700ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/excellent-housing-in-edina/6355731078.html
472,3900 Plymouth Blvd,1BR / 1Ba,2017-11-13T13:39:46-0600,45.027193,Renovated 1 bdrm Facing Courtyard and Pool at Summer Creek,-93.477516,5,$1095,/ 1br - 742ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/renovated-1-bdrm-facing/6385501375.html
473,1306 E. 78th St.,2BR / 1Ba,2017-11-13T13:22:23-0600,44.862789,Kitty Will Love Your NewHome!,-93.256992,10,$1095,/ 2br - 965ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/kitty-will-love-your-newhome/6385472234.html
474,N/A,1BR / 1Ba,2017-11-06T12:51:47-0600,N/A,"Available now! Granite Countertops, Stainless Steel Appliances!",N/A,N/A,$850,/ 1br - 820ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/available-now-granite/6376196225.html
475,East Hennepin,2BR / 2Ba,2017-11-06T09:29:58-0600,44.991649,Spacious Apt. in NE! Pet friendly and ready for move in! Skyline views,-93.225260,5,$1600,/ 2br - ,https://minneapolis.craigslist.org/hnp/apa/d/spacious-apt-in-ne-pet/6375855093.html
476,N/A,3BR / 1Ba,2017-10-24T09:40:03-0500,45.010736,3 Bd. Duplex! In heart of NE! Pet Friendly!,-93.240752,5,$1350,/ 3br - ,https://minneapolis.craigslist.org/hnp/apa/d/3-bd-duplex-in-heart-of-ne/6358868954.html
477,Stagecoach Trail,5BR / 3Ba,2017-11-13T13:38:12-0600,45.139793,"Modified 2 Story 5 BED, 3 BATH in Executive Lino Lakes Neighborhood!",-93.166809,5,$2100,/ 5br - 2500ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/modified-2-story-5-bed-3-bath/6385498803.html
478,3485 Promenade Ave.,1BR / 1Ba,2017-11-13T13:38:05-0600,44.831404,Now Leasing Lavish 1 Bed + Den at CV2 - Eagan's Brand New Community,-93.153248,5,$1395,/ 1br - 851ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/now-leasing-lavish-1-bed-den/6385498627.html
479,3485 Promenade Ave.,1BR / 1Ba,2017-11-13T13:37:44-0600,44.831191,Upscale One Bedroom in Brand New Eagan Community for Spring 2018,-93.153205,5,$1425,/ 1br - 698ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/upscale-one-bedroom-in-brand/6385498071.html
480,9327,3BR / 3.5Ba,2017-11-13T13:37:42-0600,44.837294,Eden Prairie Townhome,-93.481670,5,$2050,/ 3br - 2300ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/eden-prairie-townhome/6385497988.html
481,N/A,2BR / 1Ba,2017-11-13T13:37:39-0600,45.566828,Brand new Twin Home,-93.198395,7,$1250,/ 2br - 936ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/brand-new-twin-home/6385497904.html
482,3485 Promenade Ave.,2BR / 2Ba,2017-11-13T13:37:27-0600,44.831161,Top of the Line 2 Bedroom in Eagan New Construction - Rooftop Pool!,-93.153419,5,$1995,/ 2br - 1027ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/top-of-the-line-2-bedroom-in/6385497607.html
483,18900 Stratford RoadÂ ,0BR / 1Ba,2017-11-13T13:37:14-0600,44.908268,"Basketball Court, Dog Park, Tennis Court",-93.520378,5,$973,/ 500ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/basketball-court-dog-park/6385497266.html
484,429 E TRAVELERS TRL,1BR / 1Ba,2017-10-23T12:58:45-0500,44.778160,Newly Renovated Apartment!! $500.00 Off First Month Rent. Only 1 left!,-93.271091,5,$1052,/ 1br - 767ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/newly-renovated-apartmentoff/6357771270.html
485,"415 erie St, SE",1BR / 1Ba,2017-11-13T13:35:06-0600,44.972263,"One bed room unit in East Bank, Minneapolis",-93.224297,10,$770,/ 1br - ,https://minneapolis.craigslist.org/wsh/apa/d/one-bed-room-unit-in-east/6385493583.html
486,20 6th St NE,1BR / 1Ba,2017-11-07T10:34:01-0600,44.989965,"Great Low Price, Leasing Specials, Apply Today",-93.252446,5,$1455,/ 1br - 722ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/great-low-price-leasing/6377356478.html
487,N/A,5BR / 3Ba,2017-11-06T09:34:47-0600,44.749700,"5 bed, 3 bath, great location, single house Apple Valley, 196 schools",-93.202900,22,$2200,/ 5br - 2600ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/5-bed-3-bath-great-location/6375862604.html
488,School St NW at Proctor Ave,2BR / 1Ba,2017-11-13T13:32:22-0600,45.311544,Affordable 2 Bedroom Apartment Home in Elk River!,-93.577379,15,$990,/ 2br - ,https://minneapolis.craigslist.org/csw/apa/d/affordable-2-bedroom/6385489078.html
489,1180 Cushing Circle,1BR / 1Ba,2017-11-13T13:31:55-0600,44.971091,"Welcome To Your New Home ""THE BURLINGTON"" Today!",-93.150265,5,$1496,/ 1br - 700ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/welcome-to-your-new-home-the/6385488352.html
490,3155 Old Highway 8,1BR / 1Ba,2017-11-04T22:38:18-0500,45.019200,GREAT LOCATION!  TOTALLY UPDATED CONDO WITH UNDERGROUND PARKING,-93.240100,22,$950,/ 1br - 587ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/great-location-totally/6374284789.html
491,N/A,1BR / 1Ba,2017-11-07T20:42:21-0600,45.074530,1BR/1BA BEAUTIFULLY REMODELED THIRD FLOOR CONDO W/UNDERGROUND PARKING,-93.133211,0,$960,/ 1br - 668ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/1br-1ba-beautifully-remodeled/6378185954.html
492,11360 Robinson Drive NW,2BR / 1Ba,2017-11-13T13:30:38-0600,45.177925,24/7 RESIDENT FITNESS CENTER - 2 BEDROOM AVAILABLE JANUARY,-93.310355,10,$1059,/ 2br - 952ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/24-7-resident-fitness-center/6385486185.html
493,101 S 5th St at Marquette Ave,1BR / 1Ba,2017-11-13T13:30:34-0600,44.978233,1 Bed/1Bath| Business District| Skyway Connected| Avail 11/17| #909,-93.269257,10,$1565,/ 1br - 708ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/1-bed-1bath-business-district/6385486059.html
494,Industrial St,3BR / 1.5Ba,2017-11-13T13:30:10-0600,44.950768,3 Bedroom Town home,-92.735167,5,$985,/ 3br - 1100ft2 - ,https://minneapolis.craigslist.org/wsh/apa/d/3-bedroom-town-home/6385485346.html
495,15025 Greenhaven Drive ,2BR / 1Ba,2017-11-04T10:32:18-0500,44.731166,"Underground, Heated Parking and Storage, Move-In Today!",-93.290405,5,$1410,/ 2br - 1000ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/underground-heated-parking/6373429636.html
496,101 South 5th Street at Marquette Ave,0BR / 1Ba,2017-11-13T13:28:59-0600,44.978233,Larger Studio |Historic Arched Window| East View|Avail 12/29/17,-93.269257,10,$1370,/ 513ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/larger-studio-historic-arched/6385483363.html
497,Lions Park Drive at School St NW,2BR / 1Ba,2017-11-13T13:28:35-0600,45.313600,The Dove Tree Apartments 2 Bedroom Apartment Home!,-93.581400,22,$975,/ 2br - ,https://minneapolis.craigslist.org/csw/apa/d/the-dove-tree-apartments-2/6385482661.html
498,101 S 5th St at Marquette Ave,1BR / 1Ba,2017-11-13T13:27:33-0600,44.978233,Fantastic view of Wells Fargo Tower!| 1 Bed Avail 1/8/18 | #1015,-93.269257,10,$1575,/ 1br - 708ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/fantastic-view-of-wells-fargo/6385480992.html
499,2000 w. 7th st.,1BR / 1Ba,2017-11-13T12:50:35-0600,44.909187,Fully Furnished Apt. Home With Updated Kitchen,-93.153720,22,$1895,/ 1br - 770ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/fully-furnished-apt-home-with/6385418732.html
500,N/A,3BR / 2.5Ba,2017-10-17T02:03:10-0500,45.040000,STUNNING 3 BED / 2.5 BATH END-UNIT TOWNHOME PLYMOUTH!,-93.486500,22,$1799,/ 3br - 1760ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/stunning-3-bed-25-bath-end/6349347068.html
501,411 12th ave SE,1BR / 1Ba,2017-11-13T13:25:01-0600,44.981676,"1 Bedroom/1 Bathroom in Dinkytown, Minneapolis",-93.238438,10,$800,/ 1br - ,https://minneapolis.craigslist.org/hnp/apa/d/1-bedroom-1-bathroom-in/6385476761.html
502,325 Engler Blvd,2BR / 1Ba,2017-11-13T13:24:48-0600,44.806366,RENT SPECIAL!1/2 to 1 month off rent! Move in by 12/1,-93.576661,10,$1550,/ 2br - 1075ft2 - ,https://minneapolis.craigslist.org/csw/apa/d/rent-special1-2-to-1-month/6385476390.html
503,7450 Hwy 7,1BR / 1Ba,2017-11-13T13:24:05-0600,44.937822,Prices Dropped 1 Bd w W/D & Balcony! Save $500+ On 12 Mo Lease! #112,-93.374258,5,$1337,/ 1br - 810ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/prices-dropped-1-bd-w-balcony/6385475242.html
504,101 S 5th St at Marquette Ave,1BR / 1Ba,2017-11-13T13:22:58-0600,44.978233,Cozy penthouse apartment - perfect for a home office! Avail 1/20/18,-93.269257,10,$1755,/ 1br - 753ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/cozy-penthouse-apartment/6385473319.html
505,315 7th Ave. N.,1BR / 1Ba,2017-11-13T13:22:50-0600,44.986490,Brand New North Loop Apartments!,-93.277962,5,$1750,/ 1br - 642ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/brand-new-north-loop/6385473084.html
506,429 E TRAVELERS TRL,2BR / 2Ba,2017-11-11T12:34:41-0600,44.778160,$500.00 off 1st months rent! Great renovations! 3 Fitness center's,-93.271091,5,$1337,/ 2br - 1024ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/50000-off-1st-months-rent/6382929564.html
507,730 Washington Ave. N.,2BR / 1Ba,2017-11-13T13:17:17-0600,44.987442,"Quartz countertops, Real wood floors, North Loop Living!",-93.276642,5,$2200,/ 2br - 1065ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/quartz-countertops-real-wood/6385463750.html
508,N/A,available oct 27,2017-10-27T14:12:40-0500,N/A,Rent/Lease with a Right to Purchase,N/A,N/A,$2000,N/A,https://minneapolis.craigslist.org/dak/apa/d/rent-lease-with-right-to/6363431531.html
509,N/A,3BR / 2Ba,2017-11-01T07:46:48-0500,N/A,"3BD,2Bath $1390 Eagan Property",N/A,N/A,$1390,/ 3br - ,https://minneapolis.craigslist.org/dak/apa/d/3bd2bath-1390-eagan-property/6369231753.html
510,250 East 6th Street ,2BR / 2Ba,2017-11-01T15:44:25-0500,44.951200,Two Bedrooms Ready For You NOW!,-93.090200,5,$1673,/ 2br - 974ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/two-bedrooms-ready-for-you-now/6369863164.html
511,13905 Chestnut DriveÂ ,2BR / 1Ba,2017-11-13T13:21:12-0600,44.851485,"Heated Underground Garage, Playground, Package Receiving",-93.450565,5,$1185,/ 2br - 979ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/heated-underground-garage/6385470287.html
512,13905 Chestnut DriveÂ ,2BR / 2Ba,2017-11-13T13:21:04-0600,44.851485,"Wheelchair Access, Heated Underground Garage, Racquetball Courts",-93.450565,5,$1310,/ 2br - 979ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/wheelchair-access-heated/6385470108.html
513,N/A,0BR / 1Ba,2017-11-13T13:20:17-0600,44.947585,Come visit our beautifully unique apartment homes at 309 Dayton Ave,-93.112961,22,$819,/ 290ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/come-visit-our-beautifully/6385468701.html
514,401 8th Ave NE,3BR / 1Ba,2017-11-13T13:19:57-0600,45.488003,"Cat & Dog Friendly, Spacious Floorplans, Call for a showing today",-93.258281,5,$1395,/ 3br - 1283ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/cat-dog-friendly-spacious/6385468266.html
515,603 3rd Ave NW,2BR / 1Ba,2017-11-07T16:05:52-0600,45.468200,"24-Hr Emergency Maintenance, Linen Closets, Garage Included",-93.226600,5,$1180,/ 2br - 900ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/24-hr-emergency-maintenance/6377882768.html
516,4182 Rahn Road,2BR / 1Ba,2017-11-10T14:56:20-0600,44.805226,"$99 Deposit Special! Heat Paid, Pet Friendly Community!",-93.207736,5,$1250,/ 2br - 950ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/99-deposit-special-heat-paid/6381819127.html
517,350 Nathan Lane,2BR / 2Ba,2017-11-13T13:18:03-0600,44.991107,Great location! 5 Minutes to downtown!,-93.405586,10,$2095,/ 2br - 1165ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/great-location-5-minutes-to/6385465043.html
518,1410 100th Ave NW,1BR / 1Ba,2017-11-13T13:17:24-0600,45.151462,Recently Renovated ~spacious~ 1 Bedrooms NOW,-93.303409,5,$940,/ 1br - 885ft2 - ,https://minneapolis.craigslist.org/ram/apa/d/recently-renovated-spacious-1/6385463964.html
519,Rockwood Ave at Alton St,1BR / 1Ba,2017-11-13T13:16:58-0600,44.914000,55+ SEnior building 1 Bedroom available,-93.172700,22,$850,/ 1br - ,https://minneapolis.craigslist.org/ram/apa/d/55-senior-building-1-bedroom/6385463200.html
520,12213-A 17th Avenue South,3BR / 0Ba,2017-11-13T13:16:14-0600,44.760900,"from day one you're at home - generous living space, pets welcome",-93.275300,22,$1595,/ 3br - 1172ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/from-day-one-youre-at-home/6385461901.html
521,N/A,0BR / 1Ba,2017-11-02T16:09:39-0500,44.983052,North Loop loft for fall and winter,-93.272220,5,$1400,/ 650ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/north-loop-loft-for-fall-and/6371251515.html
522,3418 Stevens Ave S,1BR / 1Ba,2017-11-13T13:05:07-0600,44.940304,Charming 1 bedroom in South Mpls,-93.275492,5,$850,/ 1br - 800ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/charming-1-bedroom-in-south/6385443663.html
523,N/A,1BR / 1Ba,2017-11-13T13:14:37-0600,44.938363,South Minneapolis- Uptown Neighborhood-  Remodeled 1 Bedroom!,-93.290751,10,$965,/ 1br - 625ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/south-minneapolis-uptown/6385459205.html
524,607 Washington Avenue North,1BR / 1Ba,2017-11-13T13:14:26-0600,44.986933,"Top Notch Views, Warehouse Style Apartments, Steps from Downtown!",-93.275918,5,$1755,/ 1br - 774ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/top-notch-views-warehouse/6385458871.html
525,4116 Lexington Ave South,1BR / 1Ba,2017-11-13T13:14:19-0600,44.808169,Available Now! 1 Bedroom Apartments at Lexington Hills,-93.146197,10,$11001455,/ 1br - ,https://minneapolis.craigslist.org/dak/apa/d/available-now-1-bedroom/6385458639.html
526,Hennepin at 1st st,2BR / 2.5Ba,2017-11-13T13:14:16-0600,44.984000,Newly constructed town home available now through January!,-93.268175,5,$3995,/ 2br - 1580ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/newly-constructed-town-home/6385458561.html
527,N/A,2BR / 2Ba,2017-11-13T13:13:40-0600,45.559307,1450 sqft Cambridge Townhouse,-93.228073,0,$1150,/ 2br - 1450ft2 - ,https://minneapolis.craigslist.org/ank/apa/d/1450-sqft-cambridge-townhouse/6385457520.html
528,1511 Utica Ave So,1BR / 1Ba,2017-11-09T10:47:49-0600,44.949700,NEWEST APT BUILDING     DEC 15th             1 BED WITH DEN,-93.337300,22,$1970,/ 1br - 849ft2 - ,https://minneapolis.craigslist.org/hnp/apa/d/newest-apt-building-dec-15th/6380080055.html
529,12501 Portland Ave S,1BR / 1Ba,2017-10-24T09:08:42-0500,44.754689,"Accepts Electronic Payments, On-site Management, Range",-93.268131,20,$999,/ 1br - 786ft2 - ,https://minneapolis.craigslist.org/dak/apa/d/accepts-electronic-payments/6358823224.html
